Date,Low,Open,Volume,High,Close,Adjusted Close
23-01-1981,0.5848214030265808,0.5870535969734192,2805600.0,0.5892857313156128,0.5848214030265808,0.4658712148666382
26-01-1981,0.5758928656578064,0.578125,6160000.0,0.578125,0.5758928656578064,0.45875880122184753
27-01-1981,0.5714285969734192,0.5758928656578064,5924800.0,0.5758928656578064,0.5714285969734192,0.45520272850990295
28-01-1981,0.5535714030265808,0.5558035969734192,7039200.0,0.5558035969734192,0.5535714030265808,0.44097739458084106
29-01-1981,0.5334821343421936,0.5357142686843872,10976000.0,0.5357142686843872,0.5334821343421936,0.4249745011329651
30-01-1981,0.5044642686843872,0.5089285969734192,11547200.0,0.5089285969734192,0.5044642686843872,0.4018586277961731
02-02-1981,0.4754464328289032,0.4776785671710968,5941600.0,0.4776785671710968,0.4754464328289032,0.37874287366867065
03-02-1981,0.4933035671710968,0.4933035671710968,4788000.0,0.4955357015132904,0.4933035671710968,0.3929678499698639
04-02-1981,0.5111607313156128,0.5111607313156128,6966400.0,0.5133928656578064,0.5111607313156128,0.40719300508499146
05-02-1981,0.5111607313156128,0.5111607313156128,1982400.0,0.515625,0.5111607313156128,0.40719300508499146
06-02-1981,0.5133928656578064,0.5133928656578064,3466400.0,0.515625,0.5133928656578064,0.4089711308479309
09-02-1981,0.4866071343421936,0.4910714328289032,4188800.0,0.4910714328289032,0.4866071343421936,0.38763344287872314
10-02-1981,0.4866071343421936,0.4866071343421936,4586400.0,0.4888392984867096,0.4866071343421936,0.38763344287872314
11-02-1981,0.4709821343421936,0.4732142984867096,3460800.0,0.4732142984867096,0.4709821343421936,0.37518659234046936
12-02-1981,0.4665178656578064,0.46875,3640000.0,0.46875,0.4665178656578064,0.3716302514076233
13-02-1981,0.4553571343421936,0.4598214328289032,2788800.0,0.4598214328289032,0.4553571343421936,0.3627396821975708
17-02-1981,0.4665178656578064,0.4665178656578064,3068800.0,0.46875,0.4665178656578064,0.3716302514076233
18-02-1981,0.4866071343421936,0.4866071343421936,4810400.0,0.4910714328289032,0.4866071343421936,0.38763344287872314
19-02-1981,0.4575892984867096,0.4598214328289032,5577600.0,0.4598214328289032,0.4575892984867096,0.36451759934425354
20-02-1981,0.4330357015132904,0.4352678656578064,6092800.0,0.4352678656578064,0.4330357015132904,0.3449581563472748
23-02-1981,0.4397321343421936,0.4397321343421936,3528000.0,0.4419642984867096,0.4397321343421936,0.3502926528453827
24-02-1981,0.4241071343421936,0.4285714328289032,4244800.0,0.4285714328289032,0.4241071343421936,0.3378455638885498
25-02-1981,0.4508928656578064,0.4508928656578064,4872000.0,0.453125,0.4508928656578064,0.35918334126472473
26-02-1981,0.4575892984867096,0.4575892984867096,2710400.0,0.4598214328289032,0.4575892984867096,0.36451759934425354
27-02-1981,0.4732142984867096,0.4732142984867096,3690400.0,0.4776785671710968,0.4732142984867096,0.37696459889411926
02-03-1981,0.4754464328289032,0.4754464328289032,2940000.0,0.4776785671710968,0.4754464328289032,0.37874287366867065
03-03-1981,0.46875,0.4709821343421936,4043200.0,0.4709821343421936,0.46875,0.37340840697288513
04-03-1981,0.4642857015132904,0.4665178656578064,3427200.0,0.4665178656578064,0.4642857015132904,0.3698522448539734
05-03-1981,0.4620535671710968,0.4642857015132904,1344000.0,0.4642857015132904,0.4620535671710968,0.368073970079422
06-03-1981,0.4575892984867096,0.4620535671710968,2900800.0,0.4620535671710968,0.4575892984867096,0.36451759934425354
09-03-1981,0.421875,0.4241071343421936,3830400.0,0.4241071343421936,0.421875,0.3360675275325775
10-03-1981,0.4017857015132904,0.4040178656578064,7095200.0,0.4040178656578064,0.4017857015132904,0.3200643062591553
11-03-1981,0.3861607015132904,0.390625,7464800.0,0.390625,0.3861607015132904,0.3076174259185791
12-03-1981,0.4017857015132904,0.4017857015132904,14812000.0,0.4040178656578064,0.4017857015132904,0.3200643062591553
13-03-1981,0.3973214328289032,0.3995535671710968,57825600.0,0.3995535671710968,0.3973214328289032,0.31650814414024353
16-03-1981,0.4129464328289032,0.4129464328289032,9307200.0,0.4174107015132904,0.4129464328289032,0.3289550542831421
17-03-1981,0.4330357015132904,0.4330357015132904,10936800.0,0.4375,0.4330357015132904,0.3449581563472748
18-03-1981,0.4598214328289032,0.4598214328289032,9234400.0,0.4642857015132904,0.4598214328289032,0.36629584431648254
19-03-1981,0.4553571343421936,0.4575892984867096,9452800.0,0.4575892984867096,0.4553571343421936,0.3627396821975708
20-03-1981,0.4598214328289032,0.4598214328289032,3651200.0,0.4642857015132904,0.4598214328289032,0.36629584431648254
23-03-1981,0.4776785671710968,0.4776785671710968,5504800.0,0.4821428656578064,0.4776785671710968,0.3805210292339325
24-03-1981,0.4754464328289032,0.4776785671710968,7039200.0,0.4776785671710968,0.4754464328289032,0.37874287366867065
25-03-1981,0.4665178656578064,0.4709821343421936,1764000.0,0.4709821343421936,0.4665178656578064,0.3716302514076233
26-03-1981,0.4575892984867096,0.4598214328289032,3068800.0,0.4598214328289032,0.4575892984867096,0.36451759934425354
27-03-1981,0.4419642984867096,0.4441964328289032,3063200.0,0.4441964328289032,0.4419642984867096,0.35207074880599976
30-03-1981,0.4419642984867096,0.4419642984867096,2475200.0,0.4464285671710968,0.4419642984867096,0.35207074880599976
31-03-1981,0.4375,0.4419642984867096,3998400.0,0.4419642984867096,0.4375,0.34851452708244324
01-04-1981,0.4330357015132904,0.4352678656578064,8517600.0,0.4352678656578064,0.4330357015132904,0.3449581563472748
02-04-1981,0.4709821343421936,0.4709821343421936,7851200.0,0.4732142984867096,0.4709821343421936,0.37518659234046936
03-04-1981,0.4732142984867096,0.4732142984867096,4121600.0,0.4754464328289032,0.4732142984867096,0.37696459889411926
06-04-1981,0.4642857015132904,0.4665178656578064,5700800.0,0.4665178656578064,0.4642857015132904,0.3698522448539734
07-04-1981,0.4598214328289032,0.4620535671710968,2671200.0,0.4620535671710968,0.4598214328289032,0.36629584431648254
08-04-1981,0.4821428656578064,0.4821428656578064,5488000.0,0.4866071343421936,0.4821428656578064,0.3840773403644562
09-04-1981,0.4910714328289032,0.4910714328289032,3124800.0,0.4933035671710968,0.4910714328289032,0.3911897540092468
10-04-1981,0.4977678656578064,0.4977678656578064,8366400.0,0.5,0.4977678656578064,0.3965240716934204
13-04-1981,0.4977678656578064,0.4977678656578064,4015200.0,0.5,0.4977678656578064,0.3965240716934204
14-04-1981,0.4977678656578064,0.4977678656578064,1663200.0,0.5,0.4977678656578064,0.3965240716934204
15-04-1981,0.4732142984867096,0.4754464328289032,8512000.0,0.4754464328289032,0.4732142984867096,0.37696459889411926
16-04-1981,0.4464285671710968,0.4486607015132904,5969600.0,0.4486607015132904,0.4464285671710968,0.3556270897388458
20-04-1981,0.4598214328289032,0.4598214328289032,8836800.0,0.4620535671710968,0.4598214328289032,0.36629584431648254
21-04-1981,0.4910714328289032,0.4910714328289032,7134400.0,0.4933035671710968,0.4910714328289032,0.3911897540092468
22-04-1981,0.5089285969734192,0.5089285969734192,4748800.0,0.5111607313156128,0.5089285969734192,0.4054149389266968
23-04-1981,0.5223214030265808,0.5223214030265808,14504000.0,0.5245535969734192,0.5223214030265808,0.4160837233066559
24-04-1981,0.5178571343421936,0.5223214030265808,8764000.0,0.5223214030265808,0.5178571343421936,0.41252750158309937
27-04-1981,0.5133928656578064,0.515625,9632000.0,0.515625,0.5133928656578064,0.4089711308479309
28-04-1981,0.5044642686843872,0.5066964030265808,8047200.0,0.5066964030265808,0.5044642686843872,0.4018586277961731
29-04-1981,0.4977678656578064,0.5,3410400.0,0.5,0.4977678656578064,0.3965240716934204
30-04-1981,0.5066964030265808,0.5066964030265808,3152800.0,0.5111607313156128,0.5066964030265808,0.4036366641521454
01-05-1981,0.5066964030265808,0.5066964030265808,4138400.0,0.5111607313156128,0.5066964030265808,0.4036366641521454
04-05-1981,0.5044642686843872,0.5066964030265808,3612000.0,0.5066964030265808,0.5044642686843872,0.4018586277961731
05-05-1981,0.5022321343421936,0.5044642686843872,4384800.0,0.5044642686843872,0.5022321343421936,0.40008044242858887
06-05-1981,0.4888392984867096,0.4910714328289032,4737600.0,0.4910714328289032,0.4888392984867096,0.3894115686416626
07-05-1981,0.4955357015132904,0.4955357015132904,2340800.0,0.4977678656578064,0.4955357015132904,0.3947460651397705
08-05-1981,0.5,0.5,1976800.0,0.5022321343421936,0.5,0.39830219745635986
11-05-1981,0.4888392984867096,0.4910714328289032,2984800.0,0.4910714328289032,0.4888392984867096,0.3894115686416626
12-05-1981,0.4888392984867096,0.4888392984867096,1064000.0,0.4955357015132904,0.4888392984867096,0.3894115686416626
13-05-1981,0.4866071343421936,0.4888392984867096,1226400.0,0.4933035671710968,0.4866071343421936,0.38763344287872314
14-05-1981,0.4799107015132904,0.484375,1232000.0,0.484375,0.4799107015132904,0.38229912519454956
15-05-1981,0.4910714328289032,0.4910714328289032,1226400.0,0.4977678656578064,0.4910714328289032,0.3911897540092468
18-05-1981,0.5,0.5,1041600.0,0.5044642686843872,0.5,0.39830219745635986
19-05-1981,0.4910714328289032,0.4933035671710968,6356000.0,0.4933035671710968,0.4910714328289032,0.3911897540092468
20-05-1981,0.5066964030265808,0.5066964030265808,3320800.0,0.5111607313156128,0.5066964030265808,0.4036366641521454
21-05-1981,0.5357142686843872,0.5357142686843872,8052800.0,0.5379464030265808,0.5357142686843872,0.4267524480819702
22-05-1981,0.5602678656578064,0.5602678656578064,7856800.0,0.5647321343421936,0.5602678656578064,0.44631198048591614
26-05-1981,0.5580357313156128,0.5602678656578064,21336000.0,0.5602678656578064,0.5580357313156128,0.44453364610671997
27-05-1981,0.5892857313156128,0.5892857313156128,37374400.0,0.5915178656578064,0.5892857313156128,0.46942785382270813
28-05-1981,0.5892857313156128,0.5892857313156128,18496800.0,0.5915178656578064,0.5892857313156128,0.46942785382270813
29-05-1981,0.5915178656578064,0.5915178656578064,14845600.0,0.59375,0.5915178656578064,0.4712056517601013
01-06-1981,0.5915178656578064,0.5915178656578064,12812800.0,0.59375,0.5915178656578064,0.4712056517601013
02-06-1981,0.5625,0.5647321343421936,10108000.0,0.5647321343421936,0.5625,0.4480900466442108
03-06-1981,0.5625,0.5625,9861600.0,0.5669642686843872,0.5625,0.4480900466442108
04-06-1981,0.5736607313156128,0.5736607313156128,14016800.0,0.5758928656578064,0.5736607313156128,0.4569808840751648
05-06-1981,0.5647321343421936,0.5669642686843872,14420000.0,0.5669642686843872,0.5647321343421936,0.449868381023407
08-06-1981,0.5446428656578064,0.546875,23374400.0,0.546875,0.5446428656578064,0.4338650107383728
09-06-1981,0.5558035969734192,0.5558035969734192,29898400.0,0.5580357313156128,0.5558035969734192,0.44275572896003723
10-06-1981,0.5625,0.5625,6305600.0,0.5691964030265808,0.5625,0.4480900466442108
11-06-1981,0.5870535969734192,0.5870535969734192,9744000.0,0.5892857313156128,0.5870535969734192,0.46764951944351196
12-06-1981,0.5803571343421936,0.5825892686843872,6451200.0,0.5825892686843872,0.5803571343421936,0.46231523156166077
15-06-1981,0.578125,0.5803571343421936,35940800.0,0.5803571343421936,0.578125,0.4605371356010437
16-06-1981,0.5669642686843872,0.5691964030265808,9312800.0,0.5691964030265808,0.5669642686843872,0.4516461193561554
17-06-1981,0.5580357313156128,0.5602678656578064,6893600.0,0.5602678656578064,0.5580357313156128,0.44453364610671997
18-06-1981,0.5558035969734192,0.5580357313156128,5762400.0,0.5602678656578064,0.5558035969734192,0.44275572896003723
19-06-1981,0.5401785969734192,0.5424107313156128,6876800.0,0.5424107313156128,0.5401785969734192,0.43030861020088196
22-06-1981,0.5200892686843872,0.5223214030265808,2710400.0,0.5223214030265808,0.5200892686843872,0.4143056273460388
23-06-1981,0.5290178656578064,0.5290178656578064,3757600.0,0.5334821343421936,0.5290178656578064,0.42141813039779663
24-06-1981,0.515625,0.5200892686843872,5756800.0,0.5200892686843872,0.515625,0.4107491970062256
25-06-1981,0.5267857313156128,0.5267857313156128,6064800.0,0.5290178656578064,0.5267857313156128,0.4196400046348572
26-06-1981,0.5200892686843872,0.5245535969734192,5947200.0,0.5245535969734192,0.5200892686843872,0.4143056273460388
29-06-1981,0.5022321343421936,0.5066964030265808,2648800.0,0.5066964030265808,0.5022321343421936,0.40008044242858887
30-06-1981,0.4642857015132904,0.4665178656578064,8976800.0,0.4665178656578064,0.4642857015132904,0.3698522448539734
01-07-1981,0.4598214328289032,0.4620535671710968,42616000.0,0.4620535671710968,0.4598214328289032,0.36629584431648254
02-07-1981,0.4598214328289032,0.4598214328289032,7571200.0,0.4620535671710968,0.4598214328289032,0.36629584431648254
06-07-1981,0.4441964328289032,0.4486607015132904,4132800.0,0.4486607015132904,0.4441964328289032,0.35384902358055115
07-07-1981,0.4486607015132904,0.4486607015132904,3959200.0,0.453125,0.4486607015132904,0.3574052155017853
08-07-1981,0.4665178656578064,0.4665178656578064,4155200.0,0.46875,0.4665178656578064,0.3716302514076233
09-07-1981,0.4308035671710968,0.4330357015132904,8220800.0,0.4330357015132904,0.4308035671710968,0.3431801199913025
10-07-1981,0.3973214328289032,0.3995535671710968,13792800.0,0.3995535671710968,0.3973214328289032,0.31650814414024353
13-07-1981,0.40625,0.40625,11435200.0,0.4084821343421936,0.40625,0.32362061738967896
14-07-1981,0.4241071343421936,0.4241071343421936,4944800.0,0.4285714328289032,0.4241071343421936,0.3378455638885498
15-07-1981,0.4352678656578064,0.4352678656578064,2738400.0,0.4375,0.4352678656578064,0.3467363715171814
16-07-1981,0.4464285671710968,0.4464285671710968,3808000.0,0.4508928656578064,0.4464285671710968,0.3556270897388458
17-07-1981,0.4620535671710968,0.4620535671710968,4956000.0,0.4642857015132904,0.4620535671710968,0.368073970079422
20-07-1981,0.4308035671710968,0.4330357015132904,5913600.0,0.4330357015132904,0.4308035671710968,0.3431801199913025
21-07-1981,0.4285714328289032,0.4308035671710968,7985600.0,0.4308035671710968,0.4285714328289032,0.3414020240306854
22-07-1981,0.4040178656578064,0.4084821343421936,5667200.0,0.4084821343421936,0.4040178656578064,0.32184267044067383
23-07-1981,0.4151785671710968,0.4151785671710968,8612800.0,0.4174107015132904,0.4151785671710968,0.33073315024375916
24-07-1981,0.4285714328289032,0.4285714328289032,7212800.0,0.4308035671710968,0.4285714328289032,0.3414020240306854
27-07-1981,0.4464285671710968,0.4464285671710968,4334400.0,0.4486607015132904,0.4464285671710968,0.3556270897388458
28-07-1981,0.4308035671710968,0.4330357015132904,5712000.0,0.4330357015132904,0.4308035671710968,0.3431801199913025
29-07-1981,0.4241071343421936,0.4263392984867096,3875200.0,0.4263392984867096,0.4241071343421936,0.3378455638885498
30-07-1981,0.4397321343421936,0.4397321343421936,2475200.0,0.4441964328289032,0.4397321343421936,0.3502926528453827
31-07-1981,0.4464285671710968,0.4464285671710968,2738400.0,0.4486607015132904,0.4464285671710968,0.3556270897388458
03-08-1981,0.4419642984867096,0.4464285671710968,3108000.0,0.4464285671710968,0.4419642984867096,0.35207074880599976
04-08-1981,0.4486607015132904,0.4486607015132904,7918400.0,0.4508928656578064,0.4486607015132904,0.3574052155017853
05-08-1981,0.4620535671710968,0.4620535671710968,4373600.0,0.4642857015132904,0.4620535671710968,0.368073970079422
06-08-1981,0.4508928656578064,0.453125,2632000.0,0.453125,0.4508928656578064,0.35918334126472473
07-08-1981,0.4508928656578064,0.4508928656578064,2301600.0,0.453125,0.4508928656578064,0.35918334126472473
10-08-1981,,,,,,
11-08-1981,0.4375,0.4419642984867096,17864000.0,0.4419642984867096,0.4375,0.34851452708244324
12-08-1981,0.4285714328289032,0.4308035671710968,6568800.0,0.4308035671710968,0.4285714328289032,0.3414020240306854
13-08-1981,0.4151785671710968,0.4174107015132904,6871200.0,0.4174107015132904,0.4151785671710968,0.33073315024375916
14-08-1981,0.4084821343421936,0.4129464328289032,6048000.0,0.4129464328289032,0.4084821343421936,0.3253987431526184
17-08-1981,0.3950892984867096,0.3995535671710968,4726400.0,0.3995535671710968,0.3950892984867096,0.31473004817962646
18-08-1981,0.3861607015132904,0.390625,4250400.0,0.390625,0.3861607015132904,0.3076174259185791
19-08-1981,0.3816964328289032,0.3861607015132904,5168800.0,0.3861607015132904,0.3816964328289032,0.3040611743927002
20-08-1981,0.3861607015132904,0.3861607015132904,4278400.0,0.3883928656578064,0.3861607015132904,0.3076174259185791
21-08-1981,0.359375,0.3638392984867096,10477600.0,0.3638392984867096,0.359375,0.2862798571586609
24-08-1981,0.3370535671710968,0.3392857015132904,5768000.0,0.3392857015132904,0.3370535671710968,0.26849839091300964
25-08-1981,0.3459821343421936,0.3459821343421936,10175200.0,0.3482142984867096,0.3459821343421936,0.27561092376708984
26-08-1981,0.3392857015132904,0.3415178656578064,8400000.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
27-08-1981,0.3415178656578064,0.3415178656578064,6479200.0,0.34375,0.3415178656578064,0.27205464243888855
28-08-1981,0.359375,0.359375,9508800.0,0.3616071343421936,0.359375,0.2862798571586609
31-08-1981,0.359375,0.359375,10236800.0,0.3616071343421936,0.359375,0.2862798571586609
01-09-1981,0.3816964328289032,0.3816964328289032,9256800.0,0.3839285671710968,0.3816964328289032,0.3040611743927002
02-09-1981,0.3883928656578064,0.3883928656578064,4844000.0,0.390625,0.3883928656578064,0.30939555168151855
03-09-1981,0.3683035671710968,0.3727678656578064,9368800.0,0.3727678656578064,0.3683035671710968,0.2933923602104187
04-09-1981,0.3638392984867096,0.3660714328289032,3813600.0,0.3660714328289032,0.3638392984867096,0.2898360788822174
08-09-1981,0.3526785671710968,0.3549107015132904,6361600.0,0.3549107015132904,0.3526785671710968,0.28094542026519775
09-09-1981,0.3526785671710968,0.3526785671710968,7632800.0,0.3549107015132904,0.3526785671710968,0.28094542026519775
10-09-1981,0.3549107015132904,0.3549107015132904,8702400.0,0.3571428656578064,0.3549107015132904,0.28272342681884766
11-09-1981,0.3504464328289032,0.3526785671710968,4384800.0,0.3526785671710968,0.3504464328289032,0.2791672646999359
14-09-1981,0.3392857015132904,0.3415178656578064,6921600.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
15-09-1981,0.3303571343421936,0.3325892984867096,4877600.0,0.3325892984867096,0.3303571343421936,0.26316410303115845
16-09-1981,0.3236607015132904,0.3258928656578064,4838400.0,0.3258928656578064,0.3236607015132904,0.25782954692840576
17-09-1981,0.3147321343421936,0.3169642984867096,4844000.0,0.3169642984867096,0.3147321343421936,0.2507169544696808
18-09-1981,0.3169642984867096,0.3169642984867096,6580000.0,0.3191964328289032,0.3169642984867096,0.25249531865119934
21-09-1981,0.3191964328289032,0.3191964328289032,12258400.0,0.3214285671710968,0.3191964328289032,0.25427329540252686
22-09-1981,0.3013392984867096,0.3035714328289032,11855200.0,0.3035714328289032,0.3013392984867096,0.24004830420017242
23-09-1981,0.2946428656578064,0.2991071343421936,7050400.0,0.2991071343421936,0.2946428656578064,0.23471392691135406
24-09-1981,0.2924107015132904,0.2946428656578064,4575200.0,0.2946428656578064,0.2924107015132904,0.2329356074333191
25-09-1981,0.2544642984867096,0.2589285671710968,8652000.0,0.2589285671710968,0.2544642984867096,0.2027074694633484
28-09-1981,0.2566964328289032,0.2566964328289032,22932000.0,0.2589285671710968,0.2566964328289032,0.20448556542396545
29-09-1981,0.2700892984867096,0.2700892984867096,23671200.0,0.2723214328289032,0.2700892984867096,0.21515430510044098
30-09-1981,0.2723214328289032,0.2723214328289032,12499200.0,0.2745535671710968,0.2723214328289032,0.2169325053691864
01-10-1981,0.2723214328289032,0.2723214328289032,15282400.0,0.2745535671710968,0.2723214328289032,0.2169325053691864
02-10-1981,0.2946428656578064,0.2946428656578064,11261600.0,0.296875,0.2946428656578064,0.23471392691135406
05-10-1981,0.3035714328289032,0.3035714328289032,10774400.0,0.3080357015132904,0.3035714328289032,0.2418263703584671
06-10-1981,0.3013392984867096,0.3035714328289032,7089600.0,0.3035714328289032,0.3013392984867096,0.24004830420017242
07-10-1981,0.3191964328289032,0.3191964328289032,9710400.0,0.3236607015132904,0.3191964328289032,0.25427329540252686
08-10-1981,0.3303571343421936,0.3303571343421936,7772800.0,0.3325892984867096,0.3303571343421936,0.26316410303115845
09-10-1981,0.3325892984867096,0.3325892984867096,13630400.0,0.3370535671710968,0.3325892984867096,0.26494213938713074
12-10-1981,0.34375,0.34375,6837600.0,0.3459821343421936,0.34375,0.27383288741111755
13-10-1981,0.34375,0.34375,11048800.0,0.3482142984867096,0.34375,0.27383288741111755
14-10-1981,0.3236607015132904,0.3258928656578064,7744800.0,0.3258928656578064,0.3236607015132904,0.25782954692840576
15-10-1981,0.3303571343421936,0.3303571343421936,7358400.0,0.3325892984867096,0.3303571343421936,0.26316410303115845
16-10-1981,0.3258928656578064,0.328125,9116800.0,0.328125,0.3258928656578064,0.25960782170295715
19-10-1981,0.3325892984867096,0.3325892984867096,5146400.0,0.3348214328289032,0.3325892984867096,0.26494213938713074
20-10-1981,0.3504464328289032,0.3504464328289032,8932000.0,0.3526785671710968,0.3504464328289032,0.2791672646999359
21-10-1981,0.3504464328289032,0.3504464328289032,19224800.0,0.3526785671710968,0.3504464328289032,0.2791672646999359
22-10-1981,0.3482142984867096,0.3504464328289032,8069600.0,0.3504464328289032,0.3482142984867096,0.2773891091346741
23-10-1981,0.3392857015132904,0.3415178656578064,6977600.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
26-10-1981,0.3392857015132904,0.3392857015132904,6820800.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
27-10-1981,0.3459821343421936,0.3459821343421936,21397600.0,0.3504464328289032,0.3459821343421936,0.27561092376708984
28-10-1981,0.3571428656578064,0.3571428656578064,11043200.0,0.359375,0.3571428656578064,0.2845016121864319
29-10-1981,0.3526785671710968,0.3549107015132904,7621600.0,0.3549107015132904,0.3526785671710968,0.28094542026519775
30-10-1981,0.3571428656578064,0.3571428656578064,13182400.0,0.359375,0.3571428656578064,0.2845016121864319
02-11-1981,0.3571428656578064,0.3571428656578064,9228800.0,0.359375,0.3571428656578064,0.2845016121864319
03-11-1981,0.3526785671710968,0.3549107015132904,7095200.0,0.3549107015132904,0.3526785671710968,0.28094542026519775
04-11-1981,0.34375,0.3459821343421936,5952800.0,0.3459821343421936,0.34375,0.27383288741111755
05-11-1981,0.3191964328289032,0.3214285671710968,5840800.0,0.3214285671710968,0.3191964328289032,0.25427329540252686
06-11-1981,0.3214285671710968,0.3214285671710968,6148800.0,0.3236607015132904,0.3214285671710968,0.25605151057243347
09-11-1981,0.3258928656578064,0.3258928656578064,5096000.0,0.328125,0.3258928656578064,0.25960782170295715
10-11-1981,0.328125,0.328125,4188800.0,0.3303571343421936,0.328125,0.2613859176635742
11-11-1981,0.3370535671710968,0.3370535671710968,6860000.0,0.3392857015132904,0.3370535671710968,0.26849839091300964
12-11-1981,0.3482142984867096,0.3482142984867096,9979200.0,0.3504464328289032,0.3482142984867096,0.2773891091346741
13-11-1981,0.3236607015132904,0.3258928656578064,5252800.0,0.3258928656578064,0.3236607015132904,0.25782954692840576
16-11-1981,0.3191964328289032,0.3214285671710968,5639200.0,0.3214285671710968,0.3191964328289032,0.25427329540252686
17-11-1981,0.3258928656578064,0.3258928656578064,8853600.0,0.328125,0.3258928656578064,0.25960782170295715
18-11-1981,0.3370535671710968,0.3370535671710968,7285600.0,0.3392857015132904,0.3370535671710968,0.26849839091300964
19-11-1981,0.3370535671710968,0.3370535671710968,10001600.0,0.3392857015132904,0.3370535671710968,0.26849839091300964
20-11-1981,0.3392857015132904,0.3392857015132904,9525600.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
23-11-1981,0.3236607015132904,0.328125,5740000.0,0.328125,0.3236607015132904,0.25782954692840576
24-11-1981,0.3214285671710968,0.3236607015132904,5538400.0,0.3236607015132904,0.3214285671710968,0.25605151057243347
25-11-1981,0.328125,0.328125,13137600.0,0.3303571343421936,0.328125,0.2613859176635742
27-11-1981,0.3370535671710968,0.3370535671710968,9312800.0,0.3392857015132904,0.3370535671710968,0.26849839091300964
30-11-1981,0.3325892984867096,0.3348214328289032,5992000.0,0.3348214328289032,0.3325892984867096,0.26494213938713074
01-12-1981,0.3325892984867096,0.3325892984867096,5846400.0,0.3348214328289032,0.3325892984867096,0.26494213938713074
02-12-1981,0.3348214328289032,0.3348214328289032,9391200.0,0.3370535671710968,0.3348214328289032,0.2667202651500702
03-12-1981,0.3303571343421936,0.3325892984867096,5107200.0,0.3325892984867096,0.3303571343421936,0.26316410303115845
04-12-1981,0.3392857015132904,0.3392857015132904,34288800.0,0.3415178656578064,0.3392857015132904,0.27027657628059387
07-12-1981,0.3415178656578064,0.3415178656578064,14823200.0,0.34375,0.3415178656578064,0.27205464243888855
